,Category,Mapped Attribute,Count,Percentage
918,home,gas connection,1,0.05
919,home,dealer,1,0.05
920,home,range type,1,0.05
921,home,hot tops,1,0.05
922,home,extra features,1,0.05
923,home,ideal for,2,0.11
924,home,suitable drinks,1,0.05
925,home,collection,2,0.11
926,home,quantity in set,1,0.05
927,home,suitable for,1,0.05
928,home,hot top,1,0.05
929,home,primary use,1,0.05
930,home,secondary use,1,0.05
931,home,thickness,4,0.21
932,home,product line,1,0.05
933,home,moisture absorbency,1,0.05
934,home,suitable for,1,0.05
935,home,backing material,1,0.05
936,home,gauge,1,0.05
937,home,gussets,1,0.05
938,home,set includes,1,0.05
939,home,glass properties,1,0.05
940,home,lid properties,1,0.05
941,home,perfect for,1,0.05
942,home,manufacturer,1,0.05
943,home,bake_set_components,1,0.05
944,home,quantity per carton,1,0.05
945,home,compatible with,1,0.05
946,home,applications,1,0.05
947,home,compatible models,1,0.05
948,home,packaging type,1,0.05
949,home,durability,1,0.05
950,home,strength,1,0.05
951,home,recommended usage,1,0.05
952,home,package type,1,0.05
953,home,selling platform,1,0.05
954,home,sealing,1,0.05
955,home,grade,2,0.11
956,home,designed for,1,0.05
957,home,available in,1,0.05
958,home,measure,1,0.05
959,home,quantity per box,1,0.05
960,home,volume per bag,1,0.05
961,home,closure,1,0.05
962,jewelry,product_title,5,0.75
963,jewelry,shop,32,4.81
964,jewelry,product_type,1,0.15
965,jewelry,product_type,1,0.15
966,jewelry,brand,50,7.52
967,jewelry,material,67,10.08
968,jewelry,collection,21,3.16
969,jewelry,product title,28,4.21
970,jewelry,product_type,13,1.95
971,jewelry,stone_shape,11,1.65
972,jewelry,metal_type,5,0.75
973,jewelry,sold by,2,0.3
974,jewelry,establishment year,3,0.45
975,jewelry,founders,1,0.15
976,jewelry,product title,75,11.28
977,jewelry,vendor,8,1.2
978,jewelry,product code,8,1.2
979,jewelry,model_number,15,2.26
980,jewelry,for,3,0.45
981,jewelry,dealer,8,1.2
982,jewelry,product_location,21,3.16
983,jewelry,product category,4,0.6
984,jewelry,ring_style,1,0.15
985,jewelry,year of establishment,1,0.15
986,jewelry,founder,3,0.45
987,jewelry,store,8,1.2
988,jewelry,retailer,20,3.01
989,jewelry,product id,1,0.15
990,jewelry,seller,7,1.05
991,jewelry,product_type,25,3.76
992,jewelry,product_type,25,3.76
993,jewelry,style,7,1.05
994,jewelry,gender,4,0.6
995,jewelry,band style,2,0.3
996,jewelry,brand,1,0.15
997,jewelry,target audience,2,0.3
998,jewelry,founded year,1,0.15
999,jewelry,collection,3,0.45
1000,jewelry,purpose,1,0.15
1001,jewelry,model,7,1.05
1002,jewelry,shop_name,1,0.15
1003,jewelry,product_category,2,0.3
1004,jewelry,product_type,6,0.9
1005,jewelry,product_type,6,0.9
1006,jewelry,product details,1,0.15
1007,jewelry,match,1,0.15
1008,jewelry,details,1,0.15
1009,jewelry,established,3,0.45
1010,jewelry,design,7,1.05
1011,jewelry,shop name,3,0.45
1012,jewelry,producttitle,1,0.15
1013,jewelry,otheravailablematerials,1,0.15
1014,jewelry,width,6,0.9
1015,jewelry,manufacturer,2,0.3
1016,jewelry,second product title,1,0.15
1017,jewelry,available materials,1,0.15
1018,jewelry,product,1,0.15
1019,jewelry,other available materials,2,0.3
1020,jewelry,available colors,2,0.3
1021,jewelry,establishment year of seller,1,0.15
1022,jewelry,seller background,1,0.15
1023,jewelry,metal_type,1,0.15
1024,jewelry,jewelry type,2,0.3
1025,jewelry,metal_type,1,0.15
1026,jewelry,alternate material options,1,0.15
1027,jewelry,color options,2,0.3
1028,jewelry,founding family,2,0.3
1029,jewelry,additional product,1,0.15
1030,jewelry,alternate materials,2,0.3
1031,jewelry,other available colors,1,0.15
1032,jewelry,also available in,1,0.15
1033,jewelry,authorized,1,0.15
1034,jewelry,authorized,1,0.15
1035,jewelry,authorized,3,0.45
1036,jewelry,city,1,0.15
1037,jewelry,state,1,0.15
1038,jewelry,additional title,1,0.15
1039,jewelry,intended audience,2,0.3
1040,jewelry,contact_service,1,0.15
1041,jewelry,dealer name,1,0.15
1042,jewelry,product_location,1,0.15
1043,jewelry,product_title,3,0.45
1044,jewelry,model_number,1,0.15
1045,jewelry,model_number,1,0.15
1046,jewelry,stone_shape,1,0.15
1047,jewelry,edges,3,0.45
1048,jewelry,special features,1,0.15
1049,jewelry,contact_service,1,0.15
1050,jewelry,product use,1,0.15
1051,jewelry,design details,1,0.15
1052,jewelry,edge type,2,0.3
1053,jewelry,product style,1,0.15
1054,jewelry,designer,1,0.15
1055,jewelry,ideal for,1,0.15
1056,jewelry,finish options,1,0.15
1057,jewelry,contact_service,2,0.3
1058,jewelry,center diamond cut,1,0.15
1059,jewelry,collection,1,0.15
1060,jewelry,additional features,1,0.15
1061,jewelry,color,1,0.15
1062,jewelry,stone_shape,4,0.6
1063,jewelry,stones_setting,1,0.15
1064,jewelry,distributor,3,0.45
1065,jewelry,stones_type,2,0.3
1066,jewelry,extra,1,0.15
1067,jewelry,usage,1,0.15
1068,jewelry,establishment carrying,1,0.15
1069,jewelry,year founded,1,0.15
1070,jewelry,founded by,1,0.15
1071,jewelry,additional info,1,0.15
1072,jewelry,product material,2,0.3
1073,jewelry,craftsmanship,2,0.3
1074,jewelry,comfort,1,0.15
1075,jewelry,look,1,0.15
1076,jewelry,contact_service,1,0.15
1077,jewelry,fit,3,0.45
1078,jewelry,pattern,1,0.15
1079,jewelry,finish,2,0.3
1080,jewelry,edge style,1,0.15
1081,jewelry,store,1,0.15
1082,jewelry,product_id,1,0.15
1083,jewelry,stone_shape,1,0.15
1084,jewelry,product description,3,0.45
1085,jewelry,jeweler,1,0.15
1086,jewelry,stones_type,1,0.15
1087,jewelry,seller_establishment_year,1,0.15
1088,jewelry,established_by,1,0.15
1089,jewelry,title,1,0.15
1090,jewelry,shop,1,0.15
1091,jewelry,productid,1,0.15
1092,jewelry,category,3,0.45
1093,jewelry,provider,1,0.15
1094,jewelry,ring_style,1,0.15
1095,jewelry,ring_style,1,0.15
1096,jewelry,band details,1,0.15
1097,jewelry,ring cut,1,0.15
1098,jewelry,band design,1,0.15
1099,jewelry,product_id,1,0.15
1100,jewelry,product_description,1,0.15
1101,jewelry,family generation,1,0.15
1102,jewelry,maker,1,0.15
1103,jewelry,product attributes,1,0.15
1104,jewelry,supplier,2,0.3
1105,jewelry,brand,2,0.3
1106,jewelry,product retailer,1,0.15
1107,jewelry,stone carat,1,0.15
1108,jewelry,stones_setting,1,0.15
1109,jewelry,established year,2,0.3
1110,jewelry,model_number,2,0.3
1111,jewelry,stones_setting,1,0.15
1112,jewelry,product_title,3,0.45
1113,jewelry,product_category,1,0.15
1114,jewelry,authorized,1,0.15
1115,jewelry,authorized,1,0.15
1116,jewelry,product_id,1,0.15
1117,jewelry,product_description,1,0.15
1118,jewelry,product_location,1,0.15
1119,jewelry,product_location,1,0.15
1120,jewelry,product_location,1,0.15
1121,jewelry,authorized,1,0.15
1122,jewelry,product_location,1,0.15
1123,jewelry,shop establishment year,1,0.15
1124,jewelry,owned by,1,0.15
1125,jewelry,authorized,1,0.15
1126,jewelry,brand,1,0.15
1127,jewelry,product_model,1,0.15
1128,jewelry,product_material,1,0.15
1129,jewelry,product_type,1,0.15
1130,jewelry,product_type,1,0.15
1131,jewelry,product_design,1,0.15
1132,jewelry,product_style,1,0.15
1133,jewelry,product_fit,1,0.15
1134,jewelry,product_seller,1,0.15
1135,jewelry,contact_service,1,0.15
1136,jewelry,product category,1,0.15
1137,jewelry,comfort fit,1,0.15
1138,jewelry,engraved,1,0.15
1139,jewelry,detail,2,0.3
1140,jewelry,type of jewelry,1,0.15
1141,office,product title,125,7.4
1142,office,brand,71,4.2
1143,office,brand,71,4.2
1144,office,cartridge color,4,0.24
1145,office,page_yield,6,0.36
1146,office,page_yield,6,0.36
1147,office,compatibility,23,1.36
1148,office,print quality,1,0.06
1149,office,quality check,1,0.06
1150,office,product_type,19,1.12
1151,office,product_type,19,1.12
1152,office,model,29,1.72
1153,office,vendor,20,1.18
1154,office,product features,5,0.3
1155,office,product description,8,0.47
1156,office,additional product title,1,0.06
1157,office,color,92,5.45
1158,office,condition,4,0.24
1159,office,capacity,7,0.41
1160,office,capacity,7,0.41
1161,office,part number,2,0.12
1162,office,product code,19,1.12
1163,office,yield,6,0.36
1164,office,cartridge type,2,0.12
1165,office,return policy,3,0.18
1166,office,return methods,1,0.06
1167,office,product title,47,2.78
1168,office,product_type,15,0.89
1169,office,product_type,15,0.89
1170,office,series,2,0.12
1171,office,program,2,0.12
1172,office,manufacturing standards,2,0.12
1173,office,warranty,6,0.36
1174,office,manufacturer warranty,1,0.06
1175,office,oem,1,0.06
1176,office,product_title,4,0.24
1177,office,brand,2,0.12
1178,office,brand,2,0.12
1179,office,model_number,1,0.06
1180,office,cartridge_color,1,0.06
1181,office,compatible_with,1,0.06
1182,office,product_title,7,0.41
1183,office,page_yield,1,0.06
1184,office,compatible_models,1,0.06
1185,office,cartridge model,1,0.06
1186,office,productivity,1,0.06
1187,office,standard,1,0.06
1188,office,colour,4,0.24
1189,office,printer brand,1,0.06
1190,office,product_part_number,1,0.06
1191,office,compatible_printers,1,0.06
1192,office,yield type,1,0.06
1193,office,oem warranty,1,0.06
1194,office,product code,4,0.24
1195,office,country-specific instructions,1,0.06
1196,office,return method,1,0.06
1197,office,colors,4,0.24
1198,office,category,11,0.65
1199,office,part number,1,0.06
1200,office,page_yield,1,0.06
1201,office,page_yield,1,0.06
1202,office,compatible with,2,0.12
1203,office,compatible models,1,0.06
1204,office,product_size,1,0.06
1205,office,product_color,1,0.06
1206,office,product_category,2,0.12
1207,office,product_page,1,0.06
1208,office,product_supplier,1,0.06
1209,office,product category,4,0.24
1210,office,product_type,2,0.12
1211,office,product_type,2,0.12
1212,office,size,50,2.96
1213,office,quantity,20,1.18
1214,office,supplier,25,1.48
1215,office,material,46,2.72
1216,office,material,46,2.72
1217,office,material,1,0.06
1218,office,intended use,1,0.06
1219,office,colors included,1,0.06
1220,office,variety,1,0.06
1221,office,header,1,0.06
1222,office,alternate item numbers,3,0.18
1223,office,retail_upc,63,3.73
1224,office,retail_upc,63,3.73
1225,office,dimensions,15,0.89
1226,office,back side,1,0.06
1227,office,use,7,0.41
1228,office,seller,13,0.77
1229,office,attributes,1,0.06
1230,office,product category,12,0.71
1231,office,features,20,1.18
1232,office,page_yield,8,0.47
1233,office,source,1,0.06
1234,office,release liner,1,0.06
1235,office,adhesive,2,0.12
1236,office,adherence to most surfaces,1,0.06
1237,office,messy residue after removal,1,0.06
1238,office,paper_weight,3,0.18
1239,office,paper type,1,0.06
1240,office,carry handle,1,0.06
1241,office,product id,7,0.41
1242,office,sheets per pad,1,0.06
1243,office,pad dimension,1,0.06
1244,office,pack_quantity,2,0.12
1245,office,pack_quantity,2,0.12
1246,office,recycled content,2,0.12
1247,office,feature,16,0.95
1248,office,alternate item,21,1.24
1249,office,cube,1,0.06
1250,office,inner packaging,4,0.24
1251,office,device types,2,0.12
1252,office,page_yield,5,0.3
1253,office,sku,6,0.36
1254,office,best used for,1,0.06
1255,office,part and supplies quality,1,0.06
1256,office,product assurance,1,0.06
1257,office,warranty information,1,0.06
1258,office,compatible devices,1,0.06
1259,office,output quality,1,0.06
1260,office,installs,1,0.06
1261,office,iso quality standard,1,0.06
1262,office,product sale,1,0.06
1263,office,color,1,0.06
1264,office,product_code,1,0.06
1265,office,alternate_item,1,0.06
1266,office,retail_upc,1,0.06
1267,office,retail_upc,1,0.06
1268,office,card_dimension,1,0.06
1269,office,card_quantity,1,0.06
1270,office,guide_quantity,1,0.06
1271,office,card capacity,3,0.18
1272,office,card dimensions,2,0.12
1273,office,access_type,1,0.06
1274,office,material,1,0.06
1275,office,special_feature,1,0.06
1276,office,card_rotation,1,0.06
1277,office,frame_material,1,0.06
1278,office,finish,4,0.24
1279,office,card size,4,0.24
1280,office,number of cards,1,0.06
1281,office,number of index dividers,1,0.06
1282,office,index divider color,1,0.06
1283,office,frame material,1,0.06
1284,office,retailer,5,0.3
1285,office,model number,9,0.53
1286,office,ruling,10,0.59
1287,office,sheets per pack,1,0.06
1288,office,hole punched,2,0.12
1289,office,pack_quantity,2,0.12
1290,office,brand,4,0.24
1291,office,product id,1,0.06
1292,office,product weight,1,0.06
1293,office,product rule,1,0.06
1294,office,hole type,1,0.06
1295,office,product size,6,0.36
1296,office,number of sheets,4,0.24
1297,office,margin type,1,0.06
1298,office,paper_type,1,0.06
1299,office,pack,3,0.18
1300,office,sheet count,1,0.06
1301,office,pack_quantity,1,0.06
1302,office,item code,1,0.06
1303,office,rule type,1,0.06
1304,office,packaging,14,0.83
1305,office,made in,1,0.06
1306,office,product_code,2,0.12
1307,office,sheet_size,1,0.06
1308,office,hole_type,1,0.06
1309,office,alternative_item,1,0.06
1310,office,eraser_type,1,0.06
1311,office,eraser_material,1,0.06
1312,office,handle_type,1,0.06
1313,office,best use,1,0.06
1314,office,special feature,6,0.36
1315,office,included feature,1,0.06
1316,office,envelope size,1,0.06
1317,office,quantity per box,3,0.18
1318,office,weight,8,0.47
1319,office,designed for,1,0.06
1320,office,surface,2,0.12
1321,office,clasp features,1,0.06
1322,office,envelope type,2,0.12
1323,office,quantity per box,1,0.06
1324,office,boxes per carton,1,0.06
1325,office,package,2,0.12
1326,office,product_features,1,0.06
1327,office,attached wrist rest,1,0.06
1328,office,wrist rest feature,1,0.06
1329,office,mouse pad suitability,1,0.06
1330,office,alternate items,1,0.06
1331,office,wrist_rest_feature,1,0.06
1332,office,role_of_wrist_rest,1,0.06
1333,office,covering_material,1,0.06
1334,office,covering_property,1,0.06
1335,office,mouse_movement,1,0.06
1336,office,manufacturer,10,0.59
1337,office,special feature,1,0.06
1338,office,additional feature,2,0.12
1339,office,item number,3,0.18
1340,office,dimension,2,0.12
1341,office,product_type,1,0.06
1342,office,function,2,0.12
1343,office,bonus,1,0.06
1344,office,store,2,0.12
1345,office,usage,2,0.12
1346,office,product number,3,0.18
1347,office,closure,2,0.12
1348,office,quantity per box,3,0.18
1349,office,alternate item numbers,1,0.06
1350,office,product_title,3,0.18
1351,office,manufacturer_stock_number,1,0.06
1352,office,tip_type,1,0.06
1353,office,pack_size,1,0.06
1354,office,product_type,1,0.06
1355,office,product_type,1,0.06
1356,office,ink_type,1,0.06
1357,office,writing_properties,1,0.06
1358,office,grip_material,1,0.06
1359,office,alternate_item,1,0.06
1360,office,product features,1,0.06
1361,office,additional specification,1,0.06
1362,office,recommendation,1,0.06
1363,office,refillable,3,0.18
1364,office,matching items,1,0.06
1365,office,point,1,0.06
1366,office,barrel color,1,0.06
1367,office,ink color,4,0.24
1368,office,alternate item,5,0.3
1369,office,product model,4,0.24
1370,office,point size,2,0.12
1371,office,design,8,0.47
1372,office,grip,1,0.06
1373,office,endorsed by,1,0.06
1374,office,fluidity,1,0.06
1375,office,ideal for,2,0.12
1376,office,airplane safe,1,0.06
1377,office,leak proof,1,0.06
1378,office,ink system,1,0.06
1379,office,point type,1,0.06
1380,office,pen type,1,0.06
1381,office,number of pens,1,0.06
1382,office,ink type,1,0.06
1383,office,ink properties,1,0.06
1384,office,ink system,1,0.06
1385,office,ink supply visibility,1,0.06
1386,office,travel-friendly,1,0.06
1387,office,writing style,1,0.06
1388,office,feeling,1,0.06
1389,office,point type,1,0.06
1390,office,line type,1,0.06
1391,office,website,1,0.06
1392,office,steno book design,1,0.06
1393,office,extra feature,1,0.06
1394,office,pad type,3,0.18
1395,office,sheet size,4,0.24
1396,office,number of sheets per pad,5,0.3
1397,office,design features,1,0.06
1398,office,helpful tools,1,0.06
1399,office,author,1,0.06
1400,office,number of sheets,1,0.06
1401,office,source material,1,0.06
1402,office,alternate items,2,0.12
1403,office,highlight feature,1,0.06
1404,office,page layout,1,0.06
1405,office,reference feature,1,0.06
1406,office,ease of reference,1,0.06
1407,office,binding type,1,0.06
1408,office,page color/theme,2,0.12
1409,office,appointment ruling,1,0.06
1410,office,edition year,3,0.18
1411,office,paper content,2,0.12
1412,office,alternate item codes,2,0.12
1413,office,producttitle,1,0.06
1414,office,productcode,1,0.06
1415,office,highlightfeature,1,0.06
1416,office,layout,1,0.06
1417,office,reference,1,0.06
1418,office,extrafeature,1,0.06
1419,office,pagestyle,1,0.06
1420,office,fit,2,0.12
1421,office,tab titles,1,0.06
1422,office,product title,1,0.06
1423,office,model,1,0.06
1424,office,index sets per bag,1,0.06
1425,office,custom index sets by printing,1,0.06
1426,office,tab format,1,0.06
1427,office,table of content sheets color,1,0.06
1428,office,templetes,1,0.06
1429,office,reinforced tabs and ring edges,1,0.06
1430,office,compatibility,1,0.06
1431,office,punching,1,0.06
1432,office,customizable_index_sets,1,0.06
1433,office,templates_available_online,1,0.06
1434,office,tab_colors,1,0.06
1435,office,table_of_content_sheets_colors,1,0.06
1436,office,reinforced_tabs,1,0.06
1437,office,reinforced_ring_edges,1,0.06
1438,office,punched,1,0.06
1439,office,product model,1,0.06
1440,office,tab reinforcement,1,0.06
1441,office,included,2,0.12
1442,office,global product type,1,0.06
1443,office,supply type,1,0.06
1444,office,alternate item ids,2,0.12
1445,office,performance,1,0.06
1446,office,purpose,1,0.06
1447,office,usefulness,1,0.06
1448,office,core size,1,0.06
1449,office,tape size,1,0.06
1450,office,durability,4,0.24
1451,office,functionality,1,0.06
1452,office,writable,1,0.06
1453,office,additional use,2,0.12
1454,office,photo-safety,1,0.06
1455,office,origination,2,0.12
1456,office,tape width,1,0.06
1457,office,tape length,1,0.06
1458,office,tape core diameter,1,0.06
1459,office,adhesive technology,1,0.06
1460,office,write compatibility,1,0.06
1461,office,thickness,3,0.18
1462,office,stickable,1,0.06
1463,office,removable,1,0.06
1464,office,sheets per unit,1,0.06
1465,office,sheet capacity per pocket,1,0.06
1466,office,sheet capacity per divider,1,0.06
1467,office,ink or toner transfer,1,0.06
1468,office,overall product weight,1,0.06
1469,office,punch type,1,0.06
1470,office,transfer-safe,1,0.06
1471,office,pocket capacity,1,0.06
1472,office,inserts,1,0.06
1473,office,alternate item number,2,0.12
1474,office,style,4,0.24
1475,office,additional property,1,0.06
1476,office,product dimension,1,0.06
1477,office,special features,2,0.12
1478,office,correction type,1,0.06
1479,office,characteristics,1,0.06
1480,office,coverage,1,0.06
1481,office,dispenser,1,0.06
1482,office,item number,1,0.06
1483,office,refill compatibility,1,0.06
1484,office,compatible with,1,0.06
1485,office,attributes,2,0.12
1486,office,standards compliance,1,0.06
1487,office,product_type,1,0.06
1488,office,product_type,1,0.06
1489,office,compatible_device,1,0.06
1490,office,supply_type,1,0.06
1491,office,packaging_content,1,0.06
1492,office,product size,1,0.06
1493,office,not freestanding,1,0.06
1494,office,can be used under,1,0.06
1495,office,drawer construction,1,0.06
1496,office,drawer sliding mechanism,1,0.06
1497,office,handles,1,0.06
1498,office,locking mechanism,1,0.06
1499,office,filing capacity,2,0.12
1500,office,positioning,1,0.06
1501,office,shipping restrictions,1,0.06
1502,office,alternative item number,1,0.06
1503,office,standing,1,0.06
1504,office,attachment,1,0.06
1505,office,drawer construction,1,0.06
1506,office,slide type,1,0.06
1507,office,drawer access,1,0.06
1508,office,lock feature,1,0.06
1509,office,edge banding,1,0.06
1510,office,protection,2,0.12
1511,office,safety keys,1,0.06
1512,office,profile,1,0.06
1513,office,brightness,5,0.3
1514,office,other features,1,0.06
1515,office,product number,1,0.06
1516,office,cover,2,0.12
1517,office,paper type,1,0.06
1518,office,binding,4,0.24
1519,office,pad type,1,0.06
1520,office,sheet size,1,0.06
1521,office,product cover,1,0.06
1522,office,no__of_sheets,1,0.06
1523,office,additional property,1,0.06
1524,office,pack_quantity,3,0.18
1525,office,package type,1,0.06
1526,office,refill option,1,0.06
1527,office,customizable,1,0.06
1528,office,free customization,1,0.06
1529,office,acid free,1,0.06
1530,office,lignin free,1,0.06
1531,office,description,3,0.18
1532,office,item type,1,0.06
1533,office,matching envelopes sku,1,0.06
1534,office,alternative item,1,0.06
1535,office,reliability,1,0.06
1536,office,installation,2,0.12
1537,office,laser class,2,0.12
1538,office,projection distance,2,0.12
1539,office,suitable for,3,0.18
1540,office,laser color,1,0.06
1541,office,acceptable in,1,0.06
1542,office,construction,1,0.06
1543,office,stock code,1,0.06
1544,office,length,3,0.18
1545,office,packaging details,2,0.12
1546,office,tape size,1,0.06
1547,office,pack_quantity,1,0.06
1548,office,pack_quantity,1,0.06
1549,office,tape type,1,0.06
1550,office,application,1,0.06
1551,office,tape features,1,0.06
1552,office,body,1,0.06
1553,office,visibility of tape supply,1,0.06
1554,office,lock type,1,0.06
1555,office,product dimensions,2,0.12
1556,office,product color,1,0.06
1557,office,holder material,2,0.12
1558,office,is refillable,1,0.06
1559,office,country of manufacture,1,0.06
1560,office,recycled material,1,0.06
1561,office,ink type,5,0.3
1562,office,fsc certified,1,0.06
1563,office,company environmental contribution,1,0.06
1564,office,ean,1,0.06
1565,office,additional items,1,0.06
1566,office,product page,1,0.06
1567,office,sheets,1,0.06
1568,office,environment friendly,2,0.12
1569,office,certification,1,0.06
1570,office,sheets per pad,2,0.12
1571,office,corners,1,0.06
1572,office,holder,1,0.06
1573,office,optional accessory,1,0.06
1574,office,board color,1,0.06
1575,office,resists,1,0.06
1576,office,included accessories,1,0.06
1577,office,lock,2,0.12
1578,office,dividers,1,0.06
1579,office,follower blocks,1,0.06
1580,office,shipping weight,1,0.06
1581,office,additional features,3,0.18
1582,office,product_id,1,0.06
1583,office,product_group,1,0.06
1584,office,product_name,1,0.06
1585,office,product_weight,1,0.06
1586,office,ships_via,1,0.06
1587,office,additional_product_names,1,0.06
1588,office,approximate_count,1,0.06
1589,office,elasticity,1,0.06
1590,office,elongation,1,0.06
1591,office,breaking strength,1,0.06
1592,office,band count,1,0.06
1593,office,message on stamp,1,0.06
1594,office,message,1,0.06
1595,office,resistance,1,0.06
1596,office,expansion,1,0.06
1597,office,details,1,0.06
1598,office,tab cut,1,0.06
1599,office,tab position,1,0.06
1600,office,box content,1,0.06
1601,office,tearing resistance,1,0.06
1602,office,capacity,1,0.06
1603,office,undercut at tab,1,0.06
1604,office,pack size,3,0.18
1605,office,adhesive type,1,0.06
1606,office,cavity size,1,0.06
1607,office,paper_weight,1,0.06
1608,office,number of boxes per carton,1,0.06
1609,office,packing,1,0.06
1610,office,sheets per pad,1,0.06
1611,office,rule,1,0.06
1612,office,sheet_perforation,1,0.06
1613,office,back,1,0.06
1614,office,surface material,1,0.06
1615,office,frame material,1,0.06
1616,office,frame design,1,0.06
1617,office,shipping,1,0.06
1618,office,shipping time,1,0.06
1619,office,product dimension,1,0.06
1620,office,product feature,1,0.06
1621,office,surface material,1,0.06
1622,office,surface durability,1,0.06
1623,office,surface functionality,1,0.06
1624,office,cleaning,2,0.12
1625,office,mounting,1,0.06
1626,office,accessories included,1,0.06
1627,office,availability,1,0.06
1628,office,suitable for,1,0.06
1629,office,width,1,0.06
1630,office,separation support,1,0.06
1631,office,reusability feature,1,0.06
1632,office,frame color,1,0.06
1633,office,product id,1,0.06
1634,office,material,1,0.06
1635,office,additional features,1,0.06
1636,office,included items,1,0.06
1637,office,mounting options,1,0.06
1638,office,included extras,1,0.06
1639,office,box contains,1,0.06
1640,office,compatible machines,1,0.06
1641,office,shelf life,1,0.06
1642,office,ease of use,1,0.06
1643,office,delivery method,1,0.06
1644,office,output,1,0.06
1645,office,cost effectiveness,1,0.06
1646,office,printer compatibility,2,0.12
1647,office,extended shelf life,1,0.06
1648,office,useable on,1,0.06
1649,office,support contact,1,0.06
1650,office,texture,1,0.06
1651,office,die-cuts,1,0.06
1652,office,sheet compatibility,1,0.06
1653,office,cover type,1,0.06
1654,office,sheet capacity,2,0.12
1655,office,includes business card holder,1,0.06
1656,office,units per box,1,0.06
1657,office,alternate item number,1,0.06
1658,office,index card type,1,0.06
1659,office,cards per carton,1,0.06
1660,office,quantity per carton,1,0.06
1661,office,design details,1,0.06
1662,office,number of lines,1,0.06
1663,office,paper color,1,0.06
1664,office,sheets per book,1,0.06
1665,office,connection type,1,0.06
1666,office,connection,1,0.06
1667,office,convenience features,1,0.06
1668,office,setup,1,0.06
1669,office,pouches per pack,1,0.06
1670,office,height,1,0.06
1671,office,wrist support,1,0.06
1672,office,wrist support cleanliness,1,0.06
1673,office,mounting track material,1,0.06
1674,office,mounting track size,1,0.06
1675,office,mounting track type,1,0.06
1676,office,capacity,1,0.06
1677,office,keyboard tray dimensions (w x d),1,0.06
1678,office,360° swivel,1,0.06
1679,office,surface type,1,0.06
1680,office,wrist support material,1,0.06
1681,office,height,1,0.06
1682,office,tilt adjustment,1,0.06
1683,office,mounting track material,1,0.06
1684,office,mounting track length,1,0.06
1685,office,product description,2,0.12
1686,office,format,1,0.06
1687,office,year,1,0.06
1688,office,product sku,1,0.06
1689,office,planning format,1,0.06
1690,office,appointment style,1,0.06
1691,office,time scale,1,0.06
1692,office,weekend scheduling,1,0.06
1693,office,recycled content percentage,1,0.06
1694,office,noise reduction rating,2,0.12
1695,office,ideal for,2,0.12
1696,office,pack_quantity,1,0.06
1697,office,design feature,1,0.06
1698,office,suitability,2,0.12
1699,office,quality test,1,0.06
1700,office,package dimensions,1,0.06
1701,office,attachment type,1,0.06
1702,office,card holder,1,0.06
1703,office,connectivity,1,0.06
1704,office,cord,1,0.06
1705,office,extension length,1,0.06
1706,office,length,1,0.06
1707,office,product colors,1,0.06
1708,office,identification card reel type,1,0.06
1709,office,colors available,1,0.06
1710,office,retail_upc,1,0.06
1711,office,tab material,1,0.06
1712,office,binding edge,1,0.06
1713,office,tab title,1,0.06
1714,office,green product,1,0.06
1715,office,hole-punch documents,1,0.06
1716,office,spill-proof chip collector,1,0.06
1717,office,nonslip base,1,0.06
1718,office,marked paper guides,1,0.06
1719,office,holes,1,0.06
1720,office,for classic style page size,1,0.06
1721,office,operating method,1,0.06
1722,office,hole diameter,1,0.06
1723,office,ease of use,1,0.06
1724,office,sheet capacity,1,0.06
1725,office,guides,1,0.06
1726,office,designed for,1,0.06
1727,office,blade material,2,0.12
1728,office,cutting capacity,2,0.12
1729,office,base dimension,1,0.06
1730,office,non-skid,1,0.06
1731,office,safety features,2,0.12
1732,office,measurement tools,1,0.06
1733,office,base dimensions,1,0.06
1734,office,cut length,1,0.06
1735,office,safety features,1,0.06
1736,office,base thickness,1,0.06
1737,office,material,2,0.12
1738,office,max cut capacity (sheets),1,0.06
1739,office,seasonal theme,1,0.06
1740,office,number of photos,1,0.06
1741,office,calendar duration,1,0.06
1742,office,calendarmonths,1,0.06
1743,office,reversible,1,0.06
1744,office,marker included,1,0.06
1745,office,calendar type,1,0.06
1746,office,theme,1,0.06
1747,office,calendar term,1,0.06
1748,office,quality,2,0.12
1749,office,carton content,1,0.06
1750,office,sheet per pack,1,0.06
1751,office,technology,1,0.06
1752,office,paper quality,1,0.06
1753,office,surface characteristics,1,0.06
1754,office,environmental certification,1,0.06
1755,office,accessory_by,1,0.06
1756,office,slider_material,1,0.06
1757,office,opening_closing,1,0.06
1758,office,design_profile,1,0.06
1759,office,series applicable,1,0.06
1760,office,universal fit,1,0.06
1761,office,compliance,1,0.06
1762,office,assembly requirement,1,0.06
1763,office,original source,1,0.06
1764,office,fits sheet sizes,1,0.06
1765,office,paper capacity,1,0.06
1766,office,retail_upc,1,0.06
1767,office,primary_source,1,0.06
1768,office,product_description,1,0.06
1769,office,product_attributes,1,0.06
1770,office,page_yield,1,0.06
1771,office,paper material,1,0.06
1772,office,punched holes,1,0.06
1773,office,ruled,1,0.06
1774,office,recyclable,1,0.06
1775,office,sheets per tablet,1,0.06
1776,office,cross section,1,0.06
1777,office,squares per inch,1,0.06
1778,office,attribute,1,0.06
1779,office,distributor,1,0.06
1780,office,loading,2,0.12
1781,office,closure,1,0.06
1782,office,additional feature,1,0.06
